respondent_id,dna_segment,age_group,city_tier,gender,occupation,monthly_income_midpoint,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,pss_control,pss_overwhelm,pss_confidence_r,pss_irritation_r,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,genre_regional,genre_comics,genre_poetry,discovery_social,discovery_friends,discovery_bestsellers,discovery_apps,discovery_bookstore,discovery_youtube,discovery_syllabus,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,monthly_book_spend,lifestyle_spend,max_single_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_whatsapp,shops_qcommerce,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA0428,Non-Reader,6,4,2,3,10000,2,3,3,3,2,2,0,1,0,1,5,2,2,2,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,5,1,0,0,1,1,0,0,0,0,3,3,4,1,1,1,0,0,1,3,4,58,189.0,404,504,100,250,150,0,0,0,0,0,0,0,3,2,3,2,4,2,2,4,0,3,clean
BDNA0429,Productivity Achiever,7,2,1,2,10000,4,5,4,1,2,6,2,1,1,2,3,4,2,4,8.0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,3,1,1,1,0,0,1,0,1,0,2,2,1,1,0,0,1,0,0,2,1,271,636.0,1100,1576,350,2250,150,0,0,0,0,0,0,0,1,2,7,2,1,1,5,3,0,2,clean
BDNA0430,Midnight Escapist,4,2,1,3,22500,3,2,3,3,5,10,3,2,2,2,1,5,2,3,2.5,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,1,1,0,0,0,1,2,4,2,0,0,1,0,0,0,2,1,122,515.0,848,1051,100,2250,350,0,0,1,0,0,0,1,3,1,8,2,2,1,3,2,1,1,clean
BDNA0431,Midnight Escapist,5,3,2,2,2500,3,3,3,4,3,11,3,3,3,3,1,5,4,4,2.5,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,1,0,1,0,1,1,0,0,1,2,2,1,0,0,0,0,1,2,1,233,369.0,419,1200,350,1000,150,1,1,0,0,0,0,0,2,1,6,4,1,2,2,3,0,1,clean
BDNA0432,Curious Explorer,5,4,2,3,2500,5,4,4,3,3,5,1,1,1,1,1,5,4,3,2.5,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,2,2,0,1,1,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,3,2,139,310.0,437,537,350,4500,150,0,0,0,1,0,0,0,4,1,8,2,2,2,3,3,0,1,clean
BDNA0433,Emotional Reader,4,5,2,1,10000,3,3,2,3,2,7,1,2,2,1,5,6,3,4,2.5,0,1,0,0,0,0,5,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,3,4,0,1,0,1,1,1,0,0,1,2,4,1,1,0,0,1,0,0,3,2,200,462.0,733,1104,1500,7500,2500,0,1,0,1,0,0,0,1,2,5,4,4,1,1,1,1,3,clean
BDNA0434,Midnight Escapist,7,4,2,3,22500,2,2,3,5,3,13,3,3,3,3,1,2,1,5,8.0,0,1,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,2,2,250,485.0,792,1149,350,2250,350,1,0,0,0,0,0,0,1,1,5,2,4,4,1,2,1,1,clean
BDNA0435,Midnight Escapist,4,5,1,2,120000,3,3,2,4,5,12,2,2,4,3,1,3,3,5,2.5,0,0,0,1,0,1,3,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,2,1,1,1,1,0,1,1,0,0,1,2,2,1,1,0,1,0,0,1,1,553,1229.0,1951,3260,350,4500,1500,1,1,0,0,0,1,1,2,3,10,2,1,4,4,2,1,1,clean
BDNA0436,Curious Explorer,4,3,1,1,2500,4,3,4,3,2,11,1,4,3,2,3,3,4,5,2.5,1,1,1,0,0,1,6,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,3,3,1,1,1,0,1,1,0,0,1,2,2,4,1,0,0,0,0,0,1,3,30,405.0,624,732,350,250,350,1,0,0,0,0,0,0,1,3,6,2,4,2,1,2,1,2,clean
BDNA0437,Midnight Escapist,4,3,2,3,2500,3,2,3,3,4,14,4,3,4,3,3,2,1,4,1.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,1,0,0,1,0,1,1,2,3,1,0,0,0,0,1,5,3,89,271.0,426,526,750,2250,350,0,1,0,0,1,0,0,1,2,10,2,1,1,2,1,1,1,clean
BDNA0438,Curious Explorer,5,4,1,3,10000,4,3,3,3,3,3,0,0,1,1,2,4,4,5,2.5,1,1,1,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,4,3,1,1,1,0,0,0,3,1,190,485.0,954,1479,100,1000,350,1,0,0,1,0,0,0,1,1,10,2,2,2,1,1,1,1,clean
BDNA0439,Curious Explorer,2,1,1,4,22500,5,3,5,3,3,11,4,4,3,3,7,6,4,4,2.5,1,0,1,0,0,0,6,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,1,2,2,2,1,0,1,0,0,0,3,4,89,436.0,737,1149,0,1000,350,0,0,1,1,0,0,0,4,2,6,3,2,2,2,4,0,1,clean
BDNA0440,Midnight Escapist,2,1,2,4,45000,3,2,3,4,4,14,3,4,4,4,5,1,6,5,2.5,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,1,1,1,1,1,0,0,1,0,0,2,3,2,0,0,0,0,0,1,3,3,511,692.0,1113,1470,750,4500,750,0,0,1,0,1,0,0,1,2,9,3,1,1,2,3,0,1,clean
BDNA0441,Midnight Escapist,5,3,1,1,45000,3,2,1,5,5,10,2,2,2,3,2,1,5,4,1.0,0,0,0,1,1,0,3,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3,1,1,1,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,4,2,317,,1215,1501,350,1000,350,1,0,0,0,0,0,0,1,2,9,3,2,2,2,2,1,2,missing_psm
BDNA0442,Non-Reader,6,4,1,3,22500,2,3,4,3,3,8,1,2,2,1,5,1,2,3,0.0,0,0,0,1,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,1,0,0,3,2,4,0,0,0,0,0,1,4,2,194,339.0,631,731,100,250,750,1,0,0,0,1,0,0,1,3,3,1,3,2,1,5,0,1,clean
BDNA0443,Productivity Achiever,3,1,1,3,45000,3,3,4,3,3,4,0,1,2,1,3,2,1,5,2.5,0,0,0,1,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,4,2,386,891.0,1487,2239,350,1000,750,0,0,0,0,0,1,1,1,3,6,1,2,2,1,4,0,3,clean
BDNA0444,Productivity Achiever,3,2,1,3,45000,3,5,4,3,3,5,1,1,1,1,4,1,1,4,2.5,0,1,0,1,0,0,4,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,4,2,0,0,0,0,1,0,0,1,1,1,3,2,0,0,1,0,0,0,5,1,405,890.0,1498,2057,100,2250,350,1,1,0,1,0,0,0,4,3,5,1,2,5,1,3,0,1,clean
BDNA0445,Curious Explorer,4,1,2,6,45000,4,3,5,2,4,4,1,1,1,1,2,3,1,3,1.0,1,0,0,1,0,0,2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,3,2,3,0,0,0,0,0,0,6,1,662,584.0,1223,1693,100,1000,350,1,1,1,1,0,0,0,1,2,9,1,5,2,1,2,1,1,psm_inversion
BDNA0446,Non-Reader,2,1,1,3,2500,2,3,3,2,3,7,2,1,2,2,3,6,6,1,2.5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,3,2,4,1,0,1,1,0,1,4,3,286,139.0,305,428,0,1000,750,1,1,1,1,1,0,0,1,3,4,4,5,5,5,5,0,1,psm_inversion
BDNA0447,Non-Reader,3,1,2,1,120000,3,3,3,4,2,4,1,1,1,1,2,4,6,3,1.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,3,3,489,1172.0,2006,2905,0,1000,150,0,0,0,0,1,0,0,2,2,6,2,4,5,2,5,0,1,clean
BDNA0448,Curious Explorer,3,2,1,2,10000,5,2,3,3,3,2,0,1,0,1,1,3,4,3,0.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,1,1,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0,4,2,113,355.0,598,841,750,2250,750,1,1,0,1,0,1,1,1,1,7,1,2,1,2,2,1,3,clean
BDNA0449,Productivity Achiever,4,3,1,4,45000,4,4,3,3,1,3,0,1,1,1,3,5,6,4,5.0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,2,2,3,0,0,0,1,0,0,4,3,440,1053.0,1869,2418,100,1000,350,1,0,0,1,0,0,0,5,2,8,1,2,3,5,3,0,1,clean
BDNA0450,Midnight Escapist,3,1,1,1,10000,3,2,1,4,4,8,2,2,1,2,2,1,1,4,2.5,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,1,4,3,0,0,0,0,1,0,1,3,197,554.0,851,1438,1500,1000,1500,1,0,0,1,0,0,0,2,1,4,4,3,1,4,5,0,1,clean
BDNA0451,Curious Explorer,5,4,2,2,22500,4,4,4,2,2,8,2,2,2,2,1,3,3,5,5.0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,1,1,0,1,0,1,4,2,1,1,0,0,0,1,2,3,129,,711,978,350,1000,150,0,0,0,1,1,0,0,3,3,10,3,1,2,2,3,0,1,missing_psm
BDNA0452,Emotional Reader,3,2,3,3,80000,5,4,3,4,3,9,3,3,3,2,2,3,5,4,5.0,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,0,0,1,1,0,0,1,0,1,3,1,1,0,0,0,0,0,5,1,371,1047.0,1744,2574,350,1000,350,1,0,0,1,1,1,0,1,4,8,1,2,4,2,2,1,1,clean
BDNA0453,Productivity Achiever,4,2,1,2,10000,3,5,4,4,2,5,1,1,1,1,3,4,2,4,5.0,0,1,1,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,3,2,2,1,0,0,0,0,0,3,2,256,624.0,937,1699,100,4500,350,1,0,1,0,0,1,0,4,4,6,1,3,3,2,2,1,1,clean
BDNA0454,Non-Reader,5,1,3,2,2500,2,3,3,3,3,5,1,1,2,0,2,3,4,3,0.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,0,1,2,166,358.0,629,907,1500,250,150,1,1,0,1,0,0,0,2,4,3,4,5,5,3,3,0,2,clean
BDNA0455,Midnight Escapist,4,2,2,3,2500,2,3,3,5,4,8,2,3,2,2,2,2,3,3,2.5,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,2,1,0,1,0,1,1,0,1,0,0,2,1,2,1,0,0,0,0,0,5,1,115,389.0,738,838,100,1000,350,1,1,0,1,1,1,0,1,1,7,1,1,2,3,1,1,1,clean
BDNA0456,Productivity Achiever,5,3,2,3,80000,4,4,3,3,2,9,3,3,3,1,7,1,1,4,2.5,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,4,5,471,1184.0,2022,2887,350,2250,2500,1,0,0,1,0,0,0,1,3,8,4,3,5,3,3,0,1,clean
BDNA0457,Midnight Escapist,4,4,2,3,2500,3,3,3,3,3,9,2,2,2,3,3,4,1,3,5.0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,1,1,0,1,1,1,0,1,0,1,1,3,2,0,0,1,0,0,1,5,1,199,507.0,801,1341,100,2250,350,1,0,0,1,0,1,1,5,2,9,2,2,3,1,3,0,1,clean
BDNA0458,Productivity Achiever,4,4,2,2,22500,4,3,3,2,3,6,2,1,2,2,3,4,2,3,1.0,1,1,0,1,0,0,2,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,3,4,1,0,0,0,0,1,0,1,0,2,3,1,0,0,0,0,0,0,2,3,253,598.0,1017,1712,350,2250,1500,1,1,1,0,0,0,0,1,2,10,4,2,1,2,3,0,3,clean
BDNA0459,Midnight Escapist,4,5,2,2,10000,2,3,2,4,4,8,1,2,2,2,1,3,1,4,1.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,3,1,1,1,1,1,0,0,0,0,1,1,3,1,1,1,0,0,0,1,1,207,533.0,813,1261,100,2250,350,0,0,0,1,0,1,0,2,1,4,3,1,1,3,1,1,2,clean
BDNA0460,Midnight Escapist,4,5,2,1,10000,3,3,2,3,3,12,3,4,3,4,2,4,1,3,5.0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3,1,1,1,1,0,0,1,0,0,0,1,3,2,0,0,1,0,0,0,1,2,93,347.0,599,785,100,2250,150,1,0,0,0,0,1,1,2,1,5,1,3,1,2,4,0,1,clean
BDNA0461,Midnight Escapist,4,1,1,3,10000,2,3,3,4,4,12,3,3,3,3,4,5,4,4,1.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,1,0,0,0,1,0,2,1,1,0,0,0,1,0,0,3,3,191,435.0,758,1167,350,1000,750,1,1,0,0,1,0,1,1,2,10,3,2,4,2,2,1,1,clean
BDNA0462,Emotional Reader,5,1,2,3,80000,4,4,4,5,3,8,1,2,2,2,2,5,3,3,2.5,1,0,0,0,0,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,1,0,1,0,0,1,0,1,1,2,2,0,0,0,0,0,0,1,2,435,931.0,1444,2573,100,250,350,1,0,0,0,1,0,0,1,2,7,1,2,1,2,2,1,1,clean
BDNA0463,Curious Explorer,5,4,3,4,80000,5,3,4,3,3,7,2,1,2,2,2,2,6,4,5.0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,3,3,413,914.0,1539,2142,350,1000,150,0,0,0,1,0,0,0,2,1,8,2,4,5,1,1,1,1,clean
BDNA0464,Emotional Reader,3,3,1,4,22500,2,3,4,5,4,6,2,1,1,2,4,3,2,4,5.0,0,1,0,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,1,0,0,0,1,1,0,2,3,1,1,0,1,1,0,1,1,1,145,559.0,810,950,350,1000,150,0,0,1,0,0,1,0,1,3,5,1,1,4,1,4,0,1,clean
BDNA0465,Non-Reader,4,4,1,3,10000,2,4,3,3,2,6,2,1,2,2,7,1,6,4,1.0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,2,4,0,1,0,0,0,1,3,1,115,295.0,481,626,0,250,350,1,0,0,0,0,0,0,1,2,3,3,5,2,2,4,0,3,clean
BDNA0466,Productivity Achiever,7,1,1,2,22500,4,4,3,3,2,7,2,2,2,2,3,2,2,5,1.0,1,1,0,1,0,0,4,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,3,1,1,0,1,0,1,0,0,1,4,376,745.0,1321,1888,350,4500,350,1,1,0,0,0,0,0,3,2,8,1,2,2,3,2,1,1,clean
BDNA0467,Midnight Escapist,2,1,2,2,2500,3,3,3,5,5,11,3,3,3,3,6,3,4,5,5.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,1,1,1,0,0,1,1,0,0,0,1,4,2,1,0,1,1,0,0,1,2,186,397.0,606,1266,100,4500,350,1,0,0,1,1,0,0,4,2,5,1,4,2,1,2,1,1,clean
BDNA0468,Curious Explorer,2,2,2,1,2500,5,5,4,4,2,5,2,1,1,1,3,3,4,3,2.5,0,1,1,1,1,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,2,1,1,1,1,0,1,0,1,0,2,2,1,0,0,0,0,0,0,2,3,194,402.0,629,1156,350,250,150,1,0,0,0,1,0,0,3,2,6,4,4,3,1,4,0,1,clean
BDNA0469,Midnight Escapist,5,4,2,5,2500,3,2,1,4,4,11,3,3,3,2,6,3,3,4,5.0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,1,1,1,1,1,0,0,2,2,4,1,1,1,1,1,0,2,1,329,,586,686,750,2250,350,1,1,0,0,1,0,0,1,2,9,1,2,3,4,2,1,1,missing_psm
BDNA0470,Non-Reader,4,4,2,3,2500,2,3,2,4,2,4,1,2,2,1,1,4,3,3,0.0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,4,4,4,0,1,0,1,0,0,1,3,96,284.0,594,694,0,1000,150,1,0,0,0,0,0,0,4,4,9,4,4,5,2,5,0,1,clean
BDNA0471,Midnight Escapist,3,1,2,3,10000,2,3,2,3,4,9,3,2,2,2,3,1,1,3,0.0,1,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,3,1,1,0,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,1,190,438.0,709,1142,350,2250,750,0,1,0,0,1,0,1,1,2,9,3,2,2,2,1,1,1,clean
BDNA0472,Non-Reader,6,3,2,3,80000,2,2,3,2,2,5,1,1,1,2,2,1,2,1,0.0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0,0,2,6,242,713.0,1107,1570,100,1000,150,0,1,0,0,0,0,0,3,2,8,4,5,4,4,3,0,1,clean
BDNA0473,Midnight Escapist,4,4,3,2,22500,4,2,3,3,4,11,3,3,3,3,1,6,5,3,8.0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,3,3,0,1,0,0,1,0,1,0,1,1,2,2,0,1,0,0,0,0,4,3,454,322.0,542,642,100,1000,1500,1,1,0,1,0,0,0,2,2,6,4,5,2,2,1,1,2,psm_inversion
BDNA0474,Non-Reader,4,4,2,4,22500,2,3,3,2,2,3,1,1,1,2,4,4,6,4,2.5,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,3,2,4,0,0,1,1,0,0,3,2,187,503.0,853,1136,750,2250,150,1,0,0,0,0,0,0,4,3,5,3,4,5,4,3,0,2,clean
BDNA0475,Emotional Reader,4,4,2,3,45000,3,3,2,5,4,8,3,1,1,2,3,5,3,5,8.0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,2,2,1,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,1,1,4,222,703.0,1199,1857,750,1000,150,1,0,1,0,0,1,0,1,3,6,1,4,3,3,3,0,1,clean
BDNA0476,Non-Reader,4,3,1,4,22500,3,3,3,3,4,5,2,0,1,2,2,6,3,1,1.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,2,2,4,1,1,1,0,0,0,5,2,42,237.0,458,558,350,2250,350,0,0,0,0,0,1,0,1,3,3,2,5,5,5,3,0,3,clean
BDNA0477,Midnight Escapist,2,1,2,1,10000,3,2,2,3,5,8,2,2,1,2,2,2,4,3,8.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,1,1,1,1,1,2,3,2,0,0,1,0,1,0,2,5,49,277.0,597,866,100,2250,350,1,1,0,1,0,0,0,2,2,8,3,2,3,1,2,1,2,clean
BDNA0478,Emotional Reader,5,1,1,3,22500,4,2,4,4,3,5,1,2,2,1,4,1,4,3,1.0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,5,0,0,1,1,0,1,0,0,0,3,3,3,0,0,0,0,0,0,5,3,155,503.0,796,1138,0,2250,150,0,1,0,0,1,0,0,1,3,6,2,1,5,3,3,0,3,clean
BDNA0479,Non-Reader,6,4,1,3,45000,2,3,1,3,2,6,2,2,1,1,2,5,4,3,0.0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,1,1,0,0,4,1,1,0,0,0,0,0,0,4,3,235,558.0,958,1234,100,2250,150,1,0,1,0,0,0,0,1,3,5,1,5,4,5,5,0,1,clean
BDNA0480,Emotional Reader,4,3,1,3,22500,4,3,3,4,3,9,2,3,3,2,3,2,6,4,2.5,0,0,0,0,1,0,6,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,2,1,1,0,0,1,1,1,0,0,2,3,1,0,1,0,0,0,0,3,2,759,596.0,965,1379,350,1000,1500,1,0,0,1,0,0,1,2,4,5,2,1,2,3,1,1,1,psm_inversion
BDNA0481,Emotional Reader,5,1,1,2,10000,3,4,3,4,2,7,2,2,2,2,4,6,4,4,2.5,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,2,2,2,1,0,0,0,1,1,5,1,238,543.0,971,1227,1500,250,150,1,1,0,0,0,0,0,4,3,6,2,2,2,2,2,1,1,clean
BDNA0482,Emotional Reader,3,1,2,3,45000,3,3,3,4,3,9,3,3,2,2,3,3,3,3,2.5,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,1,1,2,4,2,0,1,0,1,1,0,2,4,314,644.0,1059,1475,350,4500,1500,1,1,0,0,1,0,0,1,2,7,3,1,4,1,4,0,1,clean
BDNA0483,Productivity Achiever,4,2,2,1,22500,3,5,3,3,2,6,1,2,1,1,3,2,2,3,8.0,0,0,1,0,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,2,1,1,0,0,0,0,0,1,1,2,3,1,0,0,0,1,0,0,1,2,263,768.0,1271,1662,750,4500,1500,1,0,0,0,1,0,1,4,3,10,2,3,2,1,2,1,1,clean
BDNA0484,Emotional Reader,3,1,1,5,45000,4,1,3,4,4,9,2,2,1,3,7,5,3,3,8.0,0,0,1,0,0,1,3,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,1,1,1,0,1,1,0,1,1,0,2,2,2,1,0,0,0,0,0,1,6,373,731.0,1112,1721,750,2250,2500,1,1,0,0,1,0,1,2,3,8,3,2,3,2,3,0,1,clean
BDNA0485,Emotional Reader,6,3,3,4,10000,4,3,3,5,3,11,3,3,2,3,2,2,4,3,8.0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,1,1,0,1,1,0,0,0,1,3,2,2,0,0,0,0,0,0,5,1,564,431.0,588,887,1500,2250,1500,0,1,1,0,0,1,0,1,3,7,3,1,2,1,3,0,1,psm_inversion
BDNA0486,Non-Reader,6,2,2,2,22500,1,3,3,3,2,5,1,2,1,1,7,1,6,2,0.0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,3,2,3,0,1,1,0,0,0,1,1,134,341.0,513,778,350,250,750,0,1,1,1,0,0,0,1,3,3,2,5,4,3,5,0,1,clean
BDNA0487,Midnight Escapist,4,3,1,4,45000,2,2,3,4,5,11,3,3,3,2,2,3,1,4,1.0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,2,2,3,1,1,0,0,0,1,1,3,204,531.0,944,1244,100,250,750,0,1,0,0,0,0,0,2,2,6,1,4,3,1,3,0,1,clean
BDNA0488,Midnight Escapist,3,2,2,2,10000,4,2,2,5,4,10,3,2,2,3,1,1,1,3,2.5,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,3,2,1,1,1,1,1,0,0,0,1,1,1,3,1,1,0,0,1,0,3,2,629,439.0,815,986,0,2250,150,0,0,0,1,0,0,0,1,2,8,1,2,2,4,1,1,1,psm_inversion
BDNA0489,Non-Reader,6,4,2,2,120000,3,3,3,2,2,7,1,2,2,2,2,5,5,3,1.0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,1,631,1249.0,2048,2926,0,1000,150,1,0,0,0,1,0,0,1,4,1,4,5,5,2,1,1,2,clean
BDNA0490,Non-Reader,5,1,2,2,10000,3,2,2,3,2,6,2,2,2,1,5,4,6,3,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,1,1,0,0,0,0,1,0,0,0,3,3,4,1,1,0,1,0,0,2,4,225,326.0,409,692,0,2250,350,0,1,0,0,0,0,0,3,3,6,2,4,5,3,4,0,1,clean
BDNA0491,Productivity Achiever,6,3,1,2,45000,3,4,2,4,2,1,0,1,0,0,1,4,6,3,1.0,1,1,0,1,0,0,3,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,3,3,0,1,0,0,0,0,0,1,0,3,3,3,0,0,0,1,0,0,3,2,423,969.0,1536,2235,750,7500,350,1,0,0,0,0,1,1,1,2,9,1,3,2,2,3,0,2,clean
